"seq_page_links";"heading";"content";"house"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-9/15, od 2.7.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Red. br. i datum sjednice - tacka dnevnog reda";"10.,   14.10.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Red. br. i datum sjednice - tacka dnevnog reda";"17.,   16.9.2015. Ad. 6.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17450";"Naziv objavljenog dokumenta";"Zakon o dopunama Zakona o prekrsajima";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Naziv dokumenta";"Prijedlog zakona o dopunama Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Broj i datum Prijedloga zakona u DNPSBiH";"01-02-1-8/15, od 21.9.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-8/15, od 29.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Predlagac u PDPSBiH";"Damir Arnaut";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Red. br. i datum sjednice - tacka dnevnog reda";"11.,   10.11.2015. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Red. br. i datum sjednice - tacka dnevnog reda";"17.,   16.9.2015. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Naziv objavljenog dokumenta";"Zakon o dopunama Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17238";"Broj i datum objavljenog dokumenta";"01,02-02-1-8/15, od 10.11.2015.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Krivicnog zakona Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Utvrden na sjednici predlagaca";"vanredna. sjednica, odrzana 11.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-7/15, od 12.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-7/15, od 12.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Red. br. i datum sjednice - tacka dnevnog reda";"4.,   18.5.2015. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Red. br. i datum sjednice - tacka dnevnog reda";"11.,   13.5.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17086";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Krivicnog zakona Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Naziv dokumenta";"Prijedlog zakona o Budzetu institucija Bosne i Hercegovine i medunarodnih obaveza Bosne i Hercegovine za 2015. godinu";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Utvrden na sjednici predlagaca";"7 vanredna. sjednica, odrzana 4.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-6/15, od 5.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-6/15, od 5.5.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Predlagac u DNPSBiH";"Predsjednistvo BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Predlagac u PDPSBiH";"Predsjednistvo BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Red. br. i datum sjednice - tacka dnevnog reda";"4.,   18.5.2015. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Red. br. i datum sjednice - tacka dnevnog reda";"11.,   13.5.2015. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=17039";"Naziv objavljenog dokumenta";"Zakon o Budzetu institucija Bosne i Hercegovine  i medunarodnih obaveza Bosne i Hercegovine  za 2015.godinu";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Broj i datum Prijedloga zakona u DNPSBiH";"01-02-1-5/15, od 1.6.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-5/15, od 26.3.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Predlagac u PDPSBiH";"Mirsad Mesic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Red. br. i datum sjednice - tacka dnevnog reda";"6.,   23.6.2015. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Red. br. i datum sjednice - tacka dnevnog reda";"12.,   28.5.2015. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Naziv objavljenog dokumenta";"Zakon o izmjeni Zakona  o javnom radiotelevizijskom sistemu Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16660";"Broj i datum objavljenog dokumenta";"01,02-02-1-5/15, od 23.6.2015.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Naziv dokumenta";"Prijedlog zakona o izmjeni Krivicnog zakona Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-4/15, od 5.3.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-4/15, od 6.3.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Predlagac u DNPSBiH";"Darko Babalj, Dragutin Rodic, Ognjen Tadic, Sredoje Novic, Nebojsa Radmanovic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Predlagac u PDPSBiH";"Dom naroda";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Red. br. i datum sjednice - tacka dnevnog reda";"2.,   5.3.2015. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Red. br. i datum sjednice - tacka dnevnog reda";"8.,   11.3.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Naziv objavljenog dokumenta";"Zakon o izmjeni Krivicnog zakona Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16488";"Broj i datum objavljenog dokumenta";"01,02-02-1-4/15, od 11.3.2015.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o sportu u Bosni i Hercegovini";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-3/15, od 3.7.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-3/15, od 26.2.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Predlagac u PDPSBiH";"Denis Becirovic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Status u DNPSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Red. br. i datum sjednice - tacka dnevnog reda";"8.,   30.7.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Red. br. i datum sjednice - tacka dnevnog reda";"14.,   30.6.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16446";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o sportu u Bosni i Hercegovini";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Naziv dokumenta";"Prijedlog zakona o dopuni Izbornog zakona Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-2/15, od 23.2.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Predlagac u PDPSBiH";"Damir Arnaut";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Status u PDPSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Red. br. i datum sjednice - tacka dnevnog reda";"11.,   13.5.2015. Ad. 7.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Konacni status u PSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Naziv dokumenta";"Prijedlog zakona o dopuni Izbornog zakona Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Broj i datum Prijedloga zakona";"01-02-1-2/15, od 23.2.2015.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Predlagac";"Damir Arnaut";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=16379";"Nadlezna komisija";"Ustavnopravna komisija";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Naziv dokumenta";"Prijedlog zakona o izmjeni  Zakona o placama i naknadama u  institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-1/15, od 27.2.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-1/15, od 8.1.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Predlagac u PDPSBiH";"Mirsad Ðonlagic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Red. br. i datum sjednice - tacka dnevnog reda";"15.,   2.3.2016. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Red. br. i datum sjednice - tacka dnevnog reda";"7.,   26.2.2015. Ad. 7.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Naziv objavljenog dokumenta";"Zakon o izmjeni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15958";"Broj i datum objavljenog dokumenta";"01,02-02-1-1/15, od 2.3.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o policijskim sluzbenicima Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Utvrden na sjednici predlagaca";"89. sjednica, odrzana 4.4.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-38/14, od 3.11.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-38/14, od 3.11.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Status u DNPSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Status u PDPSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Konacni status u PSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15414";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o Vijecu ministara Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-37/14, od 23.9.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-37/14, od 23.9.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Status u DNPSBiH";"Nije razmatran";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Status u PDPSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Red. br. i datum sjednice - tacka dnevnog reda";"2.,   29.12.2014. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15207";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o Vijecu ministara Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Naziv dokumenta";"Prijedlog zakona o carinskoj politici u Bosni i Hercegovini";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Utvrden na sjednici predlagaca";"105 . sjednica, odrzana 23.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-35/14, od 15.9.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-35/14, od 15.9.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Red. br. i datum sjednice - tacka dnevnog reda";"7.,   15.7.2015. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Red. br. i datum sjednice - tacka dnevnog reda";"14.,   30.6.2015. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15140";"Naziv objavljenog dokumenta";"Zakon o carinskoj politici u Bosni i Hercegovini";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o Vijecu ministara Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Broj i datum Prijedloga zakona u DNPSBiH";"02/<U+0430>-02-1-34/14, od 9.9.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Predlagac u DNPSBiH";"Halid Genjac";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Status u DNPSBiH";"Povucen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Red. br. i datum sjednice - tacka dnevnog reda";"";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Konacni status u PSBiH";"Povucen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o Vijecu ministara Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Broj i datum Prijedloga zakona";"02/<U+0430>-02-1-34/14, od 9.9.2014.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Predlagac";"Halid Genjac";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Postupak u DNPSBiH";"Hitni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=15106";"Status i faza postupka";"Povucen - PZ povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Naziv dokumenta";"Prijedlog zakona o obligacionim odnosima u civilnom zrakoplovstvu Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Utvrden na sjednici predlagaca";"94. sjednica, odrzana 9.5.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-33/14, od 24.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-33/14, od 24.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Red. br. i datum sjednice - tacka dnevnog reda";"6.,   23.6.2015. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Red. br. i datum sjednice - tacka dnevnog reda";"13.,   10.6.2015. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14859";"Naziv objavljenog dokumenta";"Zakon o obligacionim odnosima u civilnom zrakoplovstvu Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o placama i drugim naknadama u sudskim i tuzilackim institucijama na nivou Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Utvrden na sjednici predlagaca";"104. sjednica, odrzana 8.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-31/14, od 22.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-31/14, od 22.7.2014.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=14831";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
